"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"90","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Pixi!","Item came in mail on schedule. Fit as expected. Need it to complete a Minnie Mouse costume. Not quite the RED I thought it would be... Like Minnie Mouse RED. A little off but it will totally work for my purposes. Recommend.","Verified Purchase","Reviewed in the United States on 3 August 2018","5.0 out of 5 stars"
"91","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Bella","Love this skirt! So cute.","Verified Purchase","Reviewed in Australia on 17 June 2023","4.4 out of 5 stars"
"92","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Jacky","I got the long length in black and floral, which is pretty long (I am 5'9"" with long legs and the long was barely above my knees when the waist was around my belly button). Good for work, great socially if that's your jam. High quality fabric and make, but I do wish the elastic waistband was the full width of the waistband you see (it is thinner). I got a large (5'9"", 175ish, larger in my legs)- it totally fit and wasn't sliding, but I may have gotten away with a medium and it would have been a little shorter but tighter around my waist. Super cute and flowy, a good staple for a wardrobe.","Verified Purchase","Reviewed in Australia on 15 October 2023","5.0 out of 5 stars"
"93","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Melody Chavez","I own this skirt in red and pink. So comfortable and adorable.","Verified Purchase","Reviewed in the United States on 29 July 2020","3.0 out of 5 stars"
"94","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Randilyn Driver","Schöner Rock, schöne Farbe!","Verified Purchase","Reviewed in the United States on 17 January 2019","5.0 out of 5 stars"
"95","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Ashley","Very nice skirt. Will buy more again!","Verified Purchase","Reviewed in the United States on 26 July 2019","4.0 out of 5 stars"
"96","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Katja","Cute skirt, but the material is kind of crepey? Not what I was hoping for.","Verified Purchase","Reviewed in Germany on 16 January 2020","5.0 out of 5 stars"
"97","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Jhunki","I bought this for my daughter.  Fits very well. Nice flowing soft material. Looks nice, with leggings or tights.","Verified Purchase","Reviewed in the United States on 14 February 2020","5.0 out of 5 stars"
"98","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","kirby","Good quality with the reasonable price.","Verified Purchase","Reviewed in the United States on 29 October 2019","5.0 out of 5 stars"
"99","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Eve","Leider ist er mir ein wenig kurz aber er sieht wirklich toll an das Material ist angenehm","Verified Purchase","Reviewed in the United States on 8 January 2018","4.0 out of 5 stars"
"100","Skirt","Urban CoCo Women's Basic Versatile Stretchy Flared Casual Mini Skater Skirt","Saengthong Saengkaew","Color is way lighter","Verified Purchase","Reviewed in the United States on 30 January 2019","5.0 out of 5 stars"
